"V0","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"2451"," 3.370711e+01","-1.122014e+02","APS","21.5248258064516","20.41527","19.9519983870968","19.81436","19.8527725806452","20.4177046666667","21.6970364516129","22.2045261290323","22.276848","21.1402164516129","20.6459513333333","21.6693851612903"
"2452"," 3.370720e+01","-1.122015e+02","APS","21.5274077419355","20.4078296428571","19.9351529032258","19.8242526666667","19.8665929032258","20.4086636666667","21.71251","22.2067274193548","22.260869","21.1579364516129","20.6487306666667","21.6657703225806"
"2453"," 3.370729e+01","-1.122014e+02","APS","21.5275122580645","20.4229425","19.9475622580645","19.834665","19.8746916129032","20.415527","21.7053780645161","22.2173135483871","22.2676736666667","21.1412841935484","20.655223","21.6939041935484"
"2454"," 3.723416e+01","-1.219002e+02","CA","41.6652396774194","40.5474242857143","40.0718687096774","39.9479856666667","39.9836870967742","40.532138","41.8467135483871","42.3370106451613","42.3902056666667","41.2774877419355","40.7779416666667","41.8222951612903"
"2455"," 3.723398e+01","-1.219002e+02","CA","41.6549758064516","40.5390832142857","40.0788877419355","39.9618363333333","39.9942693548387","40.5271223333333","41.8409383870968","42.3170225806452","42.4041696666667","41.2690190322581","40.775214","41.8090193548387"
"2456"," 3.723398e+01","-1.219004e+02","CA","41.6550841935484","40.5319825","40.0737425806452","39.972567","40.0014177419355","40.537019","41.8244261290323","42.3411709677419","42.4043366666667","41.2733393548387","40.7650286666667","41.8031038709677"
"2457"," 3.723416e+01","-1.219004e+02","CA","41.6571774193548","40.5501967857143","40.0605558064516","39.954033","40.0072787096774","40.533104","41.8440780645161","42.3380438709677","42.4072823333333","41.2773822580645","40.775541","41.8073216129032"
"2458"," 3.414526e+01","-1.161859e+02","CA","42.5724267741935","41.4503335714286","40.9850209677419","40.863908","40.9261077419355","41.4548386666667","42.7522664516129","43.2488729032258","43.3102563333333","42.2012161290323","41.6816463333333","42.7122690322581"
"2459"," 3.414526e+01","-1.161860e+02","CA","42.5758625806452","41.4626632142857","40.9660003225806","40.8637663333333","40.9126309677419","41.459377","42.752185483871","43.2473929032258","43.3138746666667","42.1919716129032","41.6841826666667","42.7332941935484"
"2460"," 3.904359e+01","-1.210907e+02","CA","40.1565583870968","39.0595510714286","38.5693748387097","38.4610483333333","38.4985822580645","39.0402973333333","40.336695483871","40.8379693548387","40.908466","39.7941509677419","39.27938","40.3200229032258"
"2461"," 3.904341e+01","-1.210907e+02","CA","40.1695419354839","39.0444525","38.5783141935484","38.4605363333333","38.5015693548387","39.0404573333333","40.3359829032258","40.8268925806452","40.913429","39.794155483871","39.296983","40.3142922580645"
"2462"," 3.904341e+01","-1.210909e+02","CA","40.1697403225806","39.0399260714286","38.5829812903226","38.4454876666667","38.5334438709677","39.054194","40.3443238709677","40.8471406451613","40.920837","39.7910977419355","39.2953076666667","40.3159812903226"
"2463"," 3.904359e+01","-1.210909e+02","CA","40.1611661290323","39.0631910714286","38.5921938709677","38.4644013333333","38.4835370967742","39.0534006666667","40.3349648387097","40.8493467741935","40.9203163333333","39.7960541935484","39.2845203333333","40.3312883870968"
"2464"," 3.561501e+01","-1.153562e+02","NV","40.7852474193548","39.6581035714286","39.1941503225806","39.0890623333333","39.1283093548387","39.6729466666667","40.9745670967742","41.4494732258065","41.5192616666667","40.3947341935484","39.909873","40.9214738709677"
"2465"," 3.561501e+01","-1.153561e+02","NV","40.7780338709677","39.6816396428571","39.1920629032258","39.0736573333333","39.1156238709677","39.665139","40.9718629032258","41.4636203225806","41.5254163333333","40.4183509677419","39.8925273333333","40.9517596774194"
"2466"," 3.561494e+01","-1.153561e+02","NV","40.7906138709677","39.6526525","39.1850612903226","39.0837363333333","39.1249674193548","39.6701653333333","40.952085483871","41.4527625806452","41.5283766666667","40.4095993548387","39.9023843333333","40.9345980645161"
"2467"," 3.561494e+01","-1.153563e+02","NV","40.7851890322581","39.6503375","39.1946483870968","39.091117","39.1339935483871","39.668031","40.9803941935484","41.4613248387097","41.5182626666667","40.4017732258065","39.8980996666667","40.9415719354839"
"2468"," 3.561501e+01","-1.153563e+02","NV","52.7954919354839","51.6449775","51.1785022580645","51.0577343333333","51.1124229032258","51.6536126666667","52.9262638709677","53.4589267741936","53.510163","52.3970916129032","51.887875","52.9213825806452"
"2469"," 3.561509e+01","-1.153563e+02","NV","40.7884977419355","39.6694389285714","39.1956264516129","39.081394","39.1267077419355","39.671209","40.9728367741935","41.4675674193548","41.5174796666667","40.4153258064516","39.9049876666667","40.9518816129032"
"2470"," 4.043028e+01","-1.117922e+02","PACE","52.7682258064516","51.6507042857143","51.1795632258065","51.075782","51.0962561290323","51.6613273333333","52.9458403225806","53.4392029032258","53.5048406666667","52.4046519354839","51.8878753333333","52.9201719354839"
"2471"," 4.043167e+01","-1.117917e+02","PACE","32.2908341935484","31.1948564285714","30.7022261290323","30.5813573333333","30.6445616129032","31.1813716666667","32.4719196774194","32.9732519354839","33.032162","31.9142574193548","31.412512","32.4655387096774"
"2472"," 3.954304e+01","-1.198327e+02","NV","40.7680787096774","39.6509832142857","39.1891548387097","39.0773173333333","39.1307732258065","39.640441","40.9727290322581","41.45411","41.530883","40.4040529032258","39.901386","40.9424274193548"
"2473"," 3.954296e+01","-1.198327e+02","NV","40.7763112903226","39.6708339285714","39.1939561290323","39.083433","39.1111306451613","39.6670626666667","40.9606496774194","41.4498393548387","41.5187376666667","40.3954119354839","39.8863353333333","40.9346983870968"
"2474"," 3.954289e+01","-1.198327e+02","NV","40.7877148387097","39.6540682142857","39.1967480645161","39.0758036666667","39.1203325806452","39.6582996666667","40.9491432258065","41.4548770967742","41.5371493333333","40.4086709677419","39.9096733333333","40.9436587096774"
"2475"," 3.954289e+01","-1.198328e+02","NV","40.7586993548387","39.6842282142857","39.207474516129","39.0744373333333","39.1171725806452","39.645858","40.9596319354839","41.4632670967742","41.5006756666667","40.4047051612903","39.8952656666667","40.9403280645161"
"2476"," 3.954296e+01","-1.198329e+02","NV","40.7858380645161","39.6555478571429","39.1943474193548","39.063306","39.1214741935484","39.6333363333333","40.959325483871","41.4388738709677","41.5288093333333","40.4043541935484","39.902643","40.9527087096774"
"2477"," 3.954304e+01","-1.198328e+02","NV","40.7752806451613","39.6658339285714","39.1969019354839","39.071615","39.1113816129032","39.664508","40.9628061290323","41.4602090322581","41.53254","40.4010170967742","39.899613","40.9447977419355"
"2478"," 3.893742e+01","-1.226090e+02","CA","38.7125974193548","37.6105560714286","37.1378167741935","37.0188426666667","37.0635574193548","37.5902573333333","38.9169867741935","39.3960967741935","39.4721676666667","38.3354809677419","37.8404156666667","38.8695874193548"
"2479"," 3.893734e+01","-1.226090e+02","CA","38.7227267741935","37.592525","37.1422241935484","37.009154","37.0771358064516","37.603368","38.8994890322581","39.3947080645161","39.4665933333333","38.3370467741935","37.831767","38.8820438709677"
"2480"," 3.893734e+01","-1.226091e+02","CA","38.7225690322581","37.6049675","37.1276148387097","37.0101143333333","37.0540551612903","37.6037056666667","38.8972690322581","39.3974487096774","39.4695496666667","38.3321848387097","37.8329973333333","38.8712019354839"
"2481"," 3.816605e+01","-1.222536e+02","CA","42.2009448387097","41.0795028571429","40.5983493548387","40.4897633333333","40.5218619354839","41.0632566666667","42.3770129032258","42.8507193548387","42.9288096666667","41.7973622580645","41.3050216666667","42.3338603225806"
"2482"," 3.816597e+01","-1.222536e+02","CA","42.1855496774194","41.0682117857143","40.5950774193548","40.4687516666667","40.5135770967742","41.0623113333333","42.3653661290323","42.8527880645161","42.9337923333333","41.8010338709677","41.3138586666667","42.3336438709677"
"2483"," 3.816597e+01","-1.222537e+02","CA","42.1700348387097","41.0765021428571","40.6016903225806","40.4789613333333","40.539715483871","41.073711","42.3624251612903","42.8672422580645","42.9325056666667","41.7862858064516","41.292706","42.3206016129032"
"2484"," 3.815001e+01","-1.218120e+02","CA","40.8879509677419","39.7690367857143","39.2887506451613","39.1846983333333","39.2287570967742","39.7685153333333","41.0581622580645","41.5468170967742","41.6356446666667","40.5104706451613","40.0080363333333","41.0352829032258"
"2485"," 4.750278e+01","-1.221867e+02","PSE","36.6667870967742","35.5513603571429","35.0665216129032","34.9627596666667","35.01771","35.5564066666667","36.8522412903226","37.3461874193548","37.3878363333333","36.2826993548387","35.7816083333333","36.8127277419355"
"2486"," 3.400858e+01","-1.179497e+02","CA","62.0742567741936","60.9567825","60.4843938709677","60.380169","60.4114748387097","60.9606393333333","62.2566822580645","62.7607687096774","62.8196586666667","61.6731529032258","61.177357","62.2151748387097"
"2487"," 3.753627e+01","-1.223224e+02","CA","42.5143935483871","41.4050889285714","40.9281129032258","40.812434","40.8571170967742","41.4213803333333","42.6963125806452","43.207185483871","43.283707","42.1408719354839","41.651734","42.6763122580645"
"2488"," 3.788000e+01","-1.222399e+02","CA","42.12526","41.0125664285714","40.5354248387097","40.406597","40.4470732258065","40.988133","42.2841674193548","42.7786664516129","42.8540613333333","41.7467338709677","41.2485503333333","42.2767574193548"
"2489"," 3.788000e+01","-1.222401e+02","CA","42.1212183870968","41.0015767857143","40.5348522580645","40.413196","40.4499577419355","40.9989066666667","42.28876","42.7995103225806","42.8789263333333","41.7472274193548","41.2374576666667","42.2842403225806"
"2490"," 4.402449e+01","-1.079764e+02","PACE","52.7743512903226","51.6588757142857","51.1837032258065","51.0712303333333","51.1073309677419","51.6542886666667","52.9431038709677","53.4297564516129","53.531478","52.3879096774194","51.8863153333333","52.9368216129032"
"2491"," 4.402441e+01","-1.079763e+02","PACE","33.1336329032258","32.0139660714286","31.5424348387097","31.430144","31.465504516129","32.0073566666667","33.3205732258064","33.8158519354839","33.8671463333333","32.7636206451613","32.245115","33.2821658064516"
"2492"," 4.402441e+01","-1.079765e+02","PACE","33.1464193548387","32.0198689285714","31.5452451612903","31.431706","31.4766103225806","32.0043493333333","33.311505483871","33.7986690322581","33.8739903333333","32.7664935483871","32.2564983333333","33.2921864516129"
"2493"," 4.454606e+01","-1.233124e+02","PACW","36.8467338709677","35.7531532142857","35.2721812903226","35.1662643333333","35.1981951612903","35.7324286666667","37.0477512903226","37.5322387096774","37.5957766666667","36.4850983870968","35.993335","37.0074674193548"
"2494"," 4.454606e+01","-1.233126e+02","PACW","36.8496619354839","35.74822","35.2629322580645","35.1594403333333","35.1812951612903","35.721248","37.0348412903226","37.5237496774194","37.5900566666667","36.4776287096774","35.9688856666667","37.0256980645161"
"2495"," 4.579222e+01","-1.193108e+02","PACW","52.7643325806452","51.659415","51.1798167741935","51.079572","51.11877","51.6668526666667","52.9587812903226","53.4725474193548","53.5115336666667","52.4051283870968","51.9019246666667","52.9202264516129"
"2496"," 4.579222e+01","-1.193109e+02","PACW","36.6881296774194","35.5731571428571","35.083455483871","35.0106736666667","35.0356141935484","35.5950656666667","36.865994516129","37.3513770967742","37.446895","36.3144390322581","35.8120286666667","36.8452848387097"
"2497"," 4.131227e+01","-1.108318e+02","PACE","32.8933758064516","31.7512721428571","31.2863177419355","31.1764553333333","31.2140232258065","31.7741123333333","33.0584967741936","33.5543603225806","33.6216333333333","32.4998190322581","31.9963463333333","33.04116"
"2498"," 4.131227e+01","-1.108319e+02","PACE","32.8851825806452","31.7673996428571","31.2916370967742","31.1927863333333","31.1902203225806","31.7645853333333","33.0731387096774","33.5630477419355","33.6396823333333","32.4980877419355","32.0100873333333","33.0289487096774"
"2499"," 3.381886e+01","-1.182224e+02","CA","62.4411319354839","61.3172867857143","60.8362819354839","60.7214706666667","60.7604896774194","61.3111436666667","62.5945225806452","63.1103309677419","63.1762793333333","62.037274516129","61.5460506666667","62.5860651612903"
"2500"," 4.167256e+01","-1.060256e+02","PACE","31.8789925806452","30.7614625","30.2966861290323","30.1902133333333","30.2277474193548","30.7700196666667","32.0725538709677","32.5623680645161","32.6354536666667","31.5057161290323","30.985503","32.0350070967742"
"2501"," 4.167256e+01","-1.060257e+02","PACE","31.8962312903226","30.7651232142857","30.3083251612903","30.178039","30.2349287096774","30.7637453333333","32.0795429032258","32.5548590322581","32.6303133333333","31.4914358064516","31.0132233333333","32.0357206451613"
"2502"," 3.550889e+01","-1.190308e+02","CA","41.9641535483871","40.8635832142857","40.3717993548387","40.2893086666667","40.3142916129032","40.861817","42.1548903225806","42.6508961290323","42.7395696666667","41.5902774193548","41.0945716666667","42.1442909677419"
"2503"," 3.344102e+01","-1.119779e+02","APS","21.6243070967742","20.5002167857143","20.0416258064516","19.936786","19.9623658064516","20.5132943333333","21.8081606451613","22.3068493548387","22.381689","21.2563619354839","20.753429","21.7825380645161"
"2504"," 3.344102e+01","-1.119780e+02","APS","21.6613225806452","20.5201664285714","20.0325725806452","19.9306543333333","19.9727629032258","20.506975","21.8036867741935","22.3029358064516","22.3621693333333","21.2395870967742","20.7465683333333","21.794614516129"
"2505"," 4.838444e+01","-1.223353e+02","PSE","36.658575483871","35.5349321428571","35.0500103225806","34.945475","34.9804903225806","35.529438","36.8083416129032","37.3080667741935","37.3988026666667","36.276935483871","35.7656106666667","36.8067364516129"
"2506"," 4.552145e+01","-1.229929e+02","PGE","36.8049564516129","35.6918114285714","35.2135170967742","35.0964156666667","35.123725483871","35.6796643333333","36.9815896774194","37.4650103225806","37.5344843333333","36.4176193548387","35.8990513333333","36.9465793548387"
